"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Sus scrofa","180847.255118","6785385.69947","2021","10","3"
"Sus scrofa","180847.255118","6785385.69947","2021","10","3"
"Sus scrofa","180681.951383","6785498.71888","2021","10","3"
"Sus scrofa","180681.951383","6785498.71888","2021","10","3"
"Sus scrofa","173529.679933","6794658.31976","2021","10","3"
"Sus scrofa","174672.698075","6795866.20968","2021","10","3"
"Sus scrofa","422810.542346","6786289.18888","2021","10","3"
"Sus scrofa","422551.833845","6785877.10392","2021","10","3"
"Sus scrofa","427886.409134","6794978.33034","2021","10","3"
"Capreolus capreolus","422400.296269","6749236.0905","2021","9","4"
"Capreolus capreolus","422195.938658","6782560.84244","2021","9","4"
"Meles meles","466760.09602","6824224.30935","2021","7","3"
"Meles meles","422329.632","6785671.642","2021","7","3"
"Sus scrofa","427002.543778","6793424.21296","2021","10","3"
"Capreolus capreolus","423549.88593","6787460.72282","2021","9","4"
"Sus scrofa","425757.173265","6790328.38113","2021","10","3"
"Meles meles","440617.317722","6811354.80786","2021","7","3"
"Capreolus capreolus","422167.733345","6744957.93131","2021","9","4"
"Sus scrofa","427823.045","6794901.268","2021","10","3"
"Meles meles","432887.599","6807305.151","2021","7","3"
"Meles meles","399253.827495","6809245.45311","2021","7","3"
"Capreolus capreolus","425907.678665","6791118.22491","2021","9","4"
"Meles meles","444347.436444","6812311.39898","2021","7","3"
"Capreolus capreolus","429880.945737","6800800.73332","2021","9","4"
"Capreolus capreolus","420469.2398","6807823.59527","2021","9","4"
"Capreolus capreolus","433583.138978","6804941.06169","2021","9","4"
"Meles meles","425770.028519","6790326.68502","2021","7","3"
"Capreolus capreolus","432313.969517","6804377.05544","2021","9","4"
"Sus scrofa","425757.173265","6790328.38113","2021","10","3"
"Meles meles","415677.672","6807368.708","2021","7","3"
"Meles meles","415791.909314","6807379.6996","2021","7","3"
"Capreolus capreolus","423710.151838","6787652.03809","2021","9","4"
"Meles meles","425496.059811","6789595.24683","2021","7","3"
"Capreolus capreolus","423796.348387","6787775.39486","2021","9","4"
"Capreolus capreolus","421533.111979","6785264.52725","2021","9","4"
"Capreolus capreolus","452199.7756","6817902.57306","2021","9","4"
"Meles meles","466859.47078","6824233.72606","2021","7","3"
"Capreolus capreolus","433624.940041","6805003.23126","2021","9","4"
"Capreolus capreolus","422724.878297","6786123.43639","2021","9","4"
"Capreolus capreolus","422069.490544","6785534.42947","2021","9","4"
"Capreolus capreolus","402858.977411","6808349.28859","2021","9","4"
"Capreolus capreolus","422403.910074","6785741.01085","2021","9","4"
"Capreolus capreolus","421533.111979","6785264.52725","2021","9","4"
"Capreolus capreolus","421787.545811","6775679.41603","2021","9","4"
"Capreolus capreolus","423137.188276","6771801.90936","2021","9","4"
"Meles meles","429984.547382","6801238.7341","2021","7","3"
"Meles meles","424751.703895","6788861.79391","2021","7","3"
"Meles meles","414722.33663","6807280.12701","2021","7","3"
"Meles meles","455513.619387","6818884.44546","2021","7","3"
"Capreolus capreolus","437586.404411","6809936.3502","2021","9","4"
"Capreolus capreolus","424519.431504","6788599.78674","2021","9","4"
"Capreolus capreolus","422069.490544","6785534.42947","2021","9","4"
"Meles meles","413689.5213","6807185.34803","2021","7","3"
"Meles meles","401497.450502","6808761.63629","2021","7","3"
"Capreolus capreolus","424827.845","6760095.342","2021","9","4"
"Capreolus capreolus","424219.953719","6765686.4236","2021","9","4"
"Capreolus capreolus","422299.069602","6773641.45126","2021","9","4"
"Meles meles","422015.077707","6742011.21677","2021","7","3"
"Sus scrofa","424728.256","6788815.919","2021","10","3"
"Sus scrofa","424728.256","6788815.919","2021","10","3"
"Sus scrofa","424728.256","6788815.919","2021","10","3"
"Sus scrofa","424728.256","6788815.919","2021","10","3"
"Capreolus capreolus","403728.609254","6808084.81909","2021","9","4"
"Meles meles","435219.454327","6808917.45664","2021","7","3"
"Capreolus capreolus","402590.653442","6808429.50207","2021","9","4"
"Sus scrofa","422774.088437","6786196.46806","2021","10","3"
"Meles meles","422318.469","6747744.078","2021","7","3"
"Capreolus capreolus","424254.947708","6765489.61391","2021","9","4"
"Sus scrofa","422241.197072","6785632.65885","2021","10","3"
"Meles meles","406424.871335","6807272.49832","2021","7","3"
"Capreolus capreolus","422817.238588","6786307.96268","2021","9","4"
"Capreolus capreolus","416437.816496","6807439.20017","2021","9","4"
"Capreolus capreolus","416527.254431","6807447.43128","2021","9","4"
"Capreolus capreolus","422402.504813","6782173.48443","2021","9","4"
"Meles meles","436367.467036","6809152.98668","2021","7","3"
"Meles meles","422700.017294","6786079.74765","2021","7","3"
"Meles meles","430107.184079","6801513.44841","2021","7","3"
"Meles meles","427433.666547","6807386.45728","2021","7","3"
"Sus scrofa","435911.440213","6808961.34242","2021","10","3"
"Meles meles","424997.517099","6789110.89569","2021","7","3"
"Meles meles","446262.648983","6813890.48114","2021","7","3"
"Meles meles","446604.066335","6814105.95966","2021","7","3"
"Meles meles","422291.46601","6747247.16181","2021","7","3"
"Meles meles","423528.851202","6770288.07066","2021","7","3"
"Capreolus capreolus","424620.091859","6763423.74005","2021","9","4"
"Capreolus capreolus","421915.039825","6740007.33546","2021","9","4"
"Meles meles","466337.729916","6824184.43435","2021","7","3"
"Meles meles","428202.895155","6795589.72374","2021","7","3"
"Sus scrofa","442056.875709","6811618.23779","2021","10","3"
"Meles meles","444786.870054","6812444.00675","2021","7","3"
"Sus scrofa","423762.321845","6756460.2114","2021","10","3"
"Sus scrofa","423762.321845","6756460.2114","2021","10","3"
"Sus scrofa","428397.389927","6796361.90257","2021","10","3"
"Sus scrofa","428397.389927","6796361.90257","2021","10","3"
"Meles meles","400182.067","6809159.267","2021","7","3"
"Meles meles","430214.02923","6801678.1194","2021","7","3"
"Sus scrofa","428595.567689","6798441.62814","2021","10","3"
"Capreolus capreolus","404983.108","6807705.551","2021","9","4"
"Meles meles","400055.784653","6809190.05116","2021","7","3"
"Sus scrofa","428779.769346","6807258.29049","2021","10","3"
"Meles meles","422692.478","6772574.724","2021","7","3"
"Sus scrofa","422317.861441","6782405.10163","2021","10","3"
"Sus scrofa","422372.985399","6773403.25452","2021","10","3"
"Sus scrofa","428390.172141","6796332.79654","2021","10","3"
"Sus scrofa","429253.1914","6799525.0021","2021","10","3"
"Sus scrofa","428397.389927","6796361.90257","2021","10","3"
"Sus scrofa","438558.702507","6810562.829","2021","10","3"
"Capreolus capreolus","428469.5097","6796757.5787","2021","9","4"
"Capreolus capreolus","438865.649916","6810759.75116","2021","9","4"
"Sus scrofa","421986.489912","6774903.54592","2021","10","3"
"Meles meles","422614.767819","6772759.53936","2021","7","3"
"Sus scrofa","423192.417474","6771522.97412","2021","10","3"
"Sus scrofa","423192.417474","6771522.97412","2021","10","3"
"Sus scrofa","423192.417474","6771522.97412","2021","10","3"
"Sus scrofa","422292.884848","6781596.6782","2021","10","3"
"Capreolus capreolus","422612.191292","6751790.61684","2021","9","4"
"Capreolus capreolus","422782.761999","6772400.95525","2021","9","4"
"Sus scrofa","422182.648826","6745257.62363","2021","10","3"
"Sus scrofa","425733.849043","6790132.36903","2021","10","3"
"Sus scrofa","422774.088437","6786196.46806","2021","10","3"
"Sus scrofa","422774.088437","6786196.46806","2021","10","3"
"Sus scrofa","422774.088437","6786196.46806","2021","10","3"
"Sus scrofa","422821.574512","6786366.04571","2021","10","3"
"Sus scrofa","425443.434","6789510.335","2021","10","3"
"Sus scrofa","425364.397784","6789446.80864","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Sus scrofa","429122.57664","6799382.73299","2021","10","3"
"Capreolus capreolus","402571.548081","6808435.44329","2021","9","4"
"Sus scrofa","422230.035211","6782524.82174","2021","10","3"
"Capreolus capreolus","421674.043019","6735200.12688","2021","9","4"
"Capreolus capreolus","422328.549891","6747943.3758","2021","9","4"
"Sus scrofa","423874.294376","6756842.94613","2021","10","3"
"Sus scrofa","423874.294376","6756842.94613","2021","10","3"
"Sus scrofa","423874.294376","6756842.94613","2021","10","3"
"Capreolus capreolus","422400.296269","6749236.0905","2021","9","4"
"Sus scrofa","422474.419744","6750581.47401","2021","10","3"
"Sus scrofa","367217.747","6684053.961","2021","10","3"
"Meles meles","364627.514116","6686089.15861","2021","7","3"
"Sus scrofa","358253.5556","6684397.0865","2021","10","3"
"Sus scrofa","370616.380403","6682322.07794","2021","10","3"
"Sus scrofa","363447.591264","6687144.46242","2021","10","3"
"Sus scrofa","352854.5417","6684551.072","2021","10","3"
"Sus scrofa","346553.410032","6693530.6343","2021","10","3"
"Sus scrofa","346250.241","6694165.09","2021","10","3"
"Sus scrofa","344007.649487","6695852.07384","2021","10","3"
"Sus scrofa","344007.649487","6695852.07384","2021","10","3"
"Cervus elaphus","391872.706578","6676392.57694","2021","8","4"
"Meles meles","391509.94719","6676546.32865","2021","7","3"
"Meles meles","347853.248402","6723660.6323","2021","7","3"
"Sus scrofa","323630.418494","6707016.81538","2021","10","3"
"Sus scrofa","324717.715041","6707210.40889","2021","10","3"
"Sus scrofa","333382.243","6705157.609","2021","10","3"
"Capreolus capreolus","309375.656398","6721897.31712","2021","9","4"
"Capreolus capreolus","311868.597","6719966.779","2021","9","4"
"Sus scrofa","330930.719355","6706566.35348","2021","10","3"
"Meles meles","334624.21946","6704833.08294","2021","7","3"
"Sus scrofa","350821.725187","6698926.13742","2021","10","3"
"Capreolus capreolus","351240.029134","6698569.28079","2021","9","4"
"Sus scrofa","350198.298098","6711771.27907","2021","10","3"
"Sus scrofa","348423.026996","6740510.20516","2021","10","3"
"Meles meles","350459.826984","6715184.96453","2021","7","3"
"Meles meles","351011.751","6720020.128","2021","7","3"
"Meles meles","352274.379975","6684935.32114","2021","7","3"
"Sus scrofa","354571.8927","6683568.8647","2021","10","3"
"Sus scrofa","340449.072","6700439.588","2021","10","3"
"Meles meles","326602.273","6709169.566","2021","7","3"
"Sus scrofa","339594.124838","6701911.89279","2021","10","3"
"Sus scrofa","360646.7331","6687215.1514","2021","10","3"
"Meles meles","378086.211896","6681478.07657","2021","7","3"
"Sus scrofa","368609.335627","6683516.46324","2021","10","3"
"Sus scrofa","376794.854201","6681517.98943","2021","10","3"
"Sus scrofa","358254.772997","6680556.5385","2021","10","3"
"Sus scrofa","358155.188","6682426.4925","2021","10","3"
"Capreolus capreolus","364952.43271","6685849.84306","2021","9","4"
"Cervus elaphus","391872.706578","6676392.57694","2021","8","4"
"Meles meles","391509.94719","6676546.32865","2021","7","3"
"Sus scrofa","383586.586206","6679730.71275","2021","10","3"
"Sus scrofa","402695.343084","6668467.01305","2021","10","3"
"Cervus elaphus","312531.102","6719213.077","2021","8","4"
"Meles meles","333848.946599","6705038.82569","2021","7","3"
"Meles meles","304508.295095","6724068.9267","2021","7","3"
"Sus scrofa","351216.792722","6735849.68045","2021","10","3"
"Sus scrofa","351216.792722","6735849.68045","2021","10","3"
"Capreolus capreolus","350641.901479","6737232.33647","2021","9","4"
"Sus scrofa","350614.109672","6713389.58485","2021","10","3"
"Capreolus capreolus","351960.75","6697619.392","2021","9","4"
"Meles meles","349773.039277","6694410.23781","2021","7","3"
"Capreolus capreolus","347080.203634","6694135.76549","2021","9","4"
"Sus scrofa","357251.446586","6683464.4679","2021","10","3"
"Capreolus capreolus","377586.183","6681458.159","2021","9","4"
"Sus scrofa","367123.717039","6684093.80239","2021","10","3"
"Sus scrofa","363276.962325","6687912.58949","2021","10","3"
"Sus scrofa","376595.882","6681553.607","2021","10","3"
"Capreolus capreolus","361465.228337","6691788.67224","2021","9","4"
"Sus scrofa","379185.107159","6681378.92082","2021","10","3"
"Sus scrofa","363284.713154","6688111.92258","2021","10","3"
"Meles meles","309288.63989","6721946.06765","2021","7","3"
"Meles meles","328014.102975","6708696.44369","2021","7","3"
"Capreolus capreolus","310459.946672","6720869.95097","2021","9","4"
"Meles meles","311083.414","6720569.291","2021","7","3"
"Meles meles","308095.109313","6722448.16319","2021","7","3"
"Sus scrofa","334624.21946","6704833.08294","2021","10","3"
"Sus scrofa","334624.21946","6704833.08294","2021","10","3"
"Sus scrofa","336065.58464","6704421.77109","2021","10","3"
"Sus scrofa","336065.58464","6704421.77109","2021","10","3"
"Sus scrofa","351092.108","6736123.654","2021","10","3"
"Capreolus capreolus","350860.291","6718041.502","2021","9","4"
"Capreolus capreolus","351341.249235","6735576.70141","2021","9","4"
"Sus scrofa","349886.435506","6708523.3601","2021","10","3"
"Meles meles","351552.461265","6698244.7752","2021","7","3"
"Capreolus capreolus","347444.101447","6743520.59259","2021","9","4"
"Capreolus capreolus","378785.507329","6681406.59752","2021","9","4"
"Capreolus capreolus","358071.894722","6681336.42163","2021","9","4"
"Sus scrofa","358122.428501","6681038.86843","2021","10","3"
"Capreolus capreolus","365673.343","6685310.538","2021","9","4"
"Capreolus capreolus","368265.654865","6683726.10739","2021","9","4"
"Capreolus capreolus","346415.248603","6693796.65763","2021","9","4"
"Capreolus capreolus","350721.123877","6694599.84088","2021","9","4"
"Capreolus capreolus","353274.907392","6695098.37288","2021","9","4"
"Sus scrofa","354938.663199","6683403.33547","2021","10","3"
"Capreolus capreolus","354571.8927","6683568.8647","2021","9","4"
"Capreolus capreolus","356686.014582","6683165.73535","2021","9","4"
"Sus scrofa","350316.803299","6692104.89954","2021","10","3"
"Capreolus capreolus","401856.592452","6670260.97358","2021","9","4"
"Capreolus capreolus","405327.6888","6665235.33","2021","9","4"
"Capreolus capreolus","350366.573445","6699317.38262","2021","9","4"
"Meles meles","348156.895113","6741157.254","2021","7","3"
"Capreolus capreolus","348748.164281","6704095.14234","2021","9","4"
"Capreolus capreolus","348554.556716","6740240.35862","2021","9","4"
"Capreolus capreolus","350439.574012","6715582.75957","2021","9","4"
"Capreolus capreolus","348781.131278","6703396.09789","2021","9","4"
"Capreolus capreolus","347720.901","6742165.776","2021","9","4"
"Capreolus capreolus","347484.672432","6742919.00933","2021","9","4"
"Meles meles","347551.198257","6742629.92265","2021","7","3"
"Sus scrofa","329008.001","6708332.794","2021","10","3"
"Sus scrofa","322935.512014","6707123.10186","2021","10","3"
"Capreolus capreolus","326370.299567","6707662.18594","2021","9","4"
"Capreolus capreolus","320846.430634","6707337.42235","2021","9","4"
"Meles meles","328437.6","6708433.849","2021","7","3"
"Cervus elaphus","332479.4802","6705625.3603","2021","8","4"
"Cervus elaphus","317745.58549","6716539.77878","2021","8","4"
"Capreolus capreolus","312396.812161","6719360.62983","2021","9","4"
"Capreolus capreolus","330659.29188","6706848.83678","2021","9","4"
"Capreolus capreolus","348466.859139","6694170.1637","2021","9","4"
"Capreolus capreolus","345295.577081","6694756.18784","2021","9","4"
"Capreolus capreolus","365354.106951","6685552.64249","2021","9","4"
"Sus scrofa","328808.079586","6708288.80056","2021","10","3"
"Capreolus capreolus","321718.192901","6713225.18088","2021","9","4"
"Meles meles","333288.207281","6705190.54224","2021","7","3"
"Capreolus capreolus","350236.048908","6725317.3114","2021","9","4"
"Meles meles","343499.942963","6720633.12801","2021","7","3"
"Capreolus capreolus","349498.016396","6706942.77793","2021","9","4"
"Capreolus capreolus","350214.105306","6711667.9491","2021","9","4"
"Capreolus capreolus","350891.595563","6718137.13919","2021","9","4"
"Meles meles","349871.633074","6708823.0186","2021","7","3"
"Capreolus capreolus","351279.762711","6735659.2073","2021","9","4"
"Sus scrofa","352342.145","6733397.653","2021","10","3"
"Meles meles","352824.904568","6696188.78632","2021","7","3"
"Capreolus capreolus","351808.18226","6727111.3722","2021","9","4"
"Meles meles","352300.272334","6733488.2371","2021","7","3"
"Meles meles","351328.816678","6725180.88165","2021","7","3"
"Capreolus capreolus","350843.864159","6717942.53171","2021","9","4"
"Capreolus capreolus","349837.474908","6709120.82211","2021","9","4"
"Capreolus capreolus","351240.029134","6698569.28079","2021","9","4"
"Capreolus capreolus","351493.458","6725959.549","2021","9","4"
"Capreolus capreolus","350781.188288","6717343.25398","2021","9","4"
"Capreolus capreolus","350942.989463","6718329.62336","2021","9","4"
"Capreolus capreolus","352421.690449","6730953.31273","2021","9","4"
"Capreolus capreolus","388194.294","6677641.777","2021","9","4"
"Capreolus capreolus","402340.90794","6669398.36709","2021","9","4"
"Sus scrofa","349970.854422","6694440.84956","2021","10","3"
"Capreolus capreolus","388194.294","6677641.777","2021","9","4"
"Capreolus capreolus","402340.90794","6669398.36709","2021","9","4"
"Meles meles","393132.339979","6675768.33667","2021","7","3"
"Capreolus capreolus","385848.927651","6678470.17806","2021","9","4"
"Meles meles","335585.222762","6704563.46509","2021","7","3"
"Meles meles","305369.020345","6723565.12062","2021","7","3"
"Meles meles","351929.651769","6697715.34409","2021","7","3"
"Meles meles","348755.038767","6703795.4732","2021","7","3"
"Meles meles","392765.887123","6675943.50298","2021","7","3"
"Capreolus capreolus","406178.044652","6663609.84377","2021","9","4"
"Sus scrofa","356386.071176","6683114.52631","2021","10","3"
"Meles meles","350918.036685","6694645.86698","2021","7","3"
"Sus scrofa","344007.649487","6695852.07384","2021","10","3"
"Sus scrofa","343945.062849","6695929.80794","2021","10","3"
"Meles meles","350821.266298","6694615.86282","2021","7","3"
"Meles meles","310988.308602","6720600.12677","2021","7","3"
"Meles meles","324036.617","6710679.938","2021","7","3"
"Meles meles","338811.856685","6716961.56476","2021","7","3"
"Meles meles","324520.603403","6707171.49908","2021","7","3"
"Capreolus capreolus","352306.138088","6696792.54503","2021","9","4"
"Meles meles","350484.991","6716078.765","2021","7","3"
"Meles meles","350975.384816","6723119.73116","2021","7","3"
"Sus scrofa","358253.5556","6684397.0865","2021","10","3"
"Meles meles","349972.82073","6694430.9002","2021","7","3"
"Meles meles","348668.296649","6694211.97939","2021","7","3"
"Capreolus capreolus","392687.993159","6675999.01354","2021","9","4"
"Capreolus capreolus","395944.509811","6673794.51031","2021","9","4"
"Sus scrofa","325029.172203","6710010.32317","2021","10","3"
"Sus scrofa","306302.878322","6722983.89001","2021","10","3"
"Meles meles","333751.746572","6705063.69686","2021","7","3"
"Meles meles","338161.336","6703660.882","2021","7","3"
"Capreolus capreolus","310151.075169","6721271.17446","2021","9","4"
"Meles meles","312068.652505","6719736.22187","2021","7","3"
"Sus scrofa","329920.8615","6708899.3782","2021","10","3"
"Meles meles","350452.896186","6715684.00965","2021","7","3"
"Meles meles","351073.307","6724011.556","2021","7","3"
"Meles meles","350567.900185","6737417.81276","2021","7","3"
"Meles meles","347428.029692","6743973.69528","2021","7","3"
"Sus scrofa","358794.3695","6684911.5252","2021","10","3"
"Sus scrofa","357338.260961","6683517.96835","2021","10","3"
"Sus scrofa","342512.133013","6697849.65645","2021","10","3"
"Sus scrofa","342512.133013","6697849.65645","2021","10","3"
"Sus scrofa","385574.287395","6678589.6567","2021","10","3"
"Meles meles","351818.233","6728889.35","2021","7","3"
"Meles meles","312531.102","6719213.077","2021","7","3"
"Meles meles","326892.55439","6709095.67194","2021","7","3"
"Sus scrofa","307698.43","6722487.484","2021","10","3"
"Sus scrofa","337985.178521","6703755.04261","2021","10","3"
"Sus scrofa","337710.321849","6703874.34342","2021","10","3"
"Sus scrofa","323828.76148","6707035.51661","2021","10","3"
"Meles meles","324520.603403","6707171.49908","2021","7","3"
"Sus scrofa","311868.597","6719966.779","2021","10","3"
"Sus scrofa","304171.831","6724283.682","2021","10","3"
"Sus scrofa","330325.977855","6707220.01792","2021","10","3"
"Sus scrofa","307698.43","6722487.484","2021","10","3"
"Capreolus capreolus","312396.812161","6719360.62983","2021","9","4"
"Meles meles","328437.6","6708433.849","2021","7","3"
"Capreolus capreolus","317874.076151","6716386.90285","2021","9","4"
"Meles meles","315488.656971","6717736.04591","2021","7","3"
"Sus scrofa","323220.02","6711252.057","2021","10","3"
"Sus scrofa","308662.26","6722265.647","2021","10","3"
"Sus scrofa","316263.382732","6706176.10713","2021","10","3"
"Sus scrofa","321744.502799","6707255.99136","2021","10","3"
"Capreolus capreolus","342573.478589","6697770.80408","2021","9","4"
"Sus scrofa","340021.569783","6701115.4905","2021","10","3"
"Sus scrofa","340395.606882","6700524.08701","2021","10","3"
"Sus scrofa","341949.53698","6698556.7059","2021","10","3"
"Sus scrofa","341949.53698","6698556.7059","2021","10","3"
"Sus scrofa","343654.81708","6696335.64439","2021","10","3"
"Sus scrofa","350593.401558","6692970.32884","2021","10","3"
"Sus scrofa","380623.714518","6681218.85549","2021","10","3"
"Sus scrofa","385574.287395","6678589.6567","2021","10","3"
"Sus scrofa","350761.715268","6717245.54409","2021","10","3"
"Sus scrofa","358155.188","6682426.4925","2021","10","3"
"Sus scrofa","358155.188","6682426.4925","2021","10","3"
"Sus scrofa","358155.188","6682426.4925","2021","10","3"
"Sus scrofa","358155.188","6682426.4925","2021","10","3"
"Sus scrofa","364707.960865","6686029.97709","2021","10","3"
"Sus scrofa","364707.960865","6686029.97709","2021","10","3"
"Sus scrofa","346250.241","6694165.09","2021","10","3"
"Sus scrofa","346200.627665","6694345.68625","2021","10","3"
"Meles meles","345936.367889","6694511.3854","2021","7","3"
"Meles meles","399010.896161","6672177.90027","2021","7","3"
"Meles meles","397783.608796","6673023.474","2021","7","3"
"Sus scrofa","400636.875875","6671423.98379","2021","10","3"
"Sus scrofa","352499.568558","6696564.60675","2021","10","3"
"Sus scrofa","349452.112421","6701206.00345","2021","10","3"
"Sus scrofa","358131.301427","6680942.34292","2021","10","3"
"Sus scrofa","378686.525465","6681419.04446","2021","10","3"
"Sus scrofa","377085.395433","6681459.6972","2021","10","3"
"Capreolus capreolus","312531.102","6719213.077","2021","9","4"
"Cervus elaphus","317874.076151","6716386.90285","2021","8","4"
"Capreolus capreolus","339378.194094","6702365.30734","2021","9","4"
"Capreolus capreolus","339424.692148","6702276.57987","2021","9","4"
"Meles meles","317873.745593","6706722.38646","2021","7","3"
"Sus scrofa","318832.851764","6707266.66937","2021","10","3"
"Sus scrofa","318832.851764","6707266.66937","2021","10","3"
"Sus scrofa","318832.851764","6707266.66937","2021","10","3"
"Sus scrofa","326175.523","6707613.393","2021","10","3"
"Sus scrofa","326175.523","6707613.393","2021","10","3"
"Sus scrofa","326175.523","6707613.393","2021","10","3"
"Sus scrofa","319271.867","6707501.105","2021","10","3"
"Sus scrofa","319271.867","6707501.105","2021","10","3"
"Sus scrofa","319271.867","6707501.105","2021","10","3"
"Sus scrofa","325595.839031","6707433.37083","2021","10","3"
"Sus scrofa","324717.715041","6707210.40889","2021","10","3"
"Sus scrofa","325692.108755","6707464.50454","2021","10","3"
"Sus scrofa","325692.108755","6707464.50454","2021","10","3"
"Sus scrofa","324717.715041","6707210.40889","2021","10","3"
"Sus scrofa","324717.715041","6707210.40889","2021","10","3"
"Sus scrofa","324717.715041","6707210.40889","2021","10","3"
"Sus scrofa","316263.382732","6706176.10713","2021","10","3"
"Sus scrofa","334962.9813","6712414.4108","2021","10","3"
"Sus scrofa","363254.793457","6688716.87969","2021","10","3"
"Sus scrofa","369262.019583","6682893.57787","2021","10","3"
"Sus scrofa","348172.965122","6694107.98855","2021","10","3"
"Sus scrofa","345915.005081","6694434.81468","2021","10","3"
"Sus scrofa","347080.203634","6694135.76549","2021","10","3"
"Sus scrofa","350538.669058","6692779.07772","2021","10","3"
"Sus scrofa","350393.0429","6692303.84","2021","10","3"
"Sus scrofa","350008.760417","6688961.35146","2021","10","3"
"Sus scrofa","350008.760417","6688961.35146","2021","10","3"
"Sus scrofa","350008.760417","6688961.35146","2021","10","3"
"Capreolus capreolus","312531.102","6719213.077","2021","9","4"
"Meles meles","322244.821809","6712628.96909","2021","7","3"
"Meles meles","311083.414","6720569.291","2021","7","3"
"Sus scrofa","313797.386","6705156.134","2021","10","3"
"Sus scrofa","314529.51799","6705683.71707","2021","10","3"
"Capreolus capreolus","329008.001","6708332.794","2021","9","4"
"Meles meles","332574.940036","6783100.54263","2021","7","3"
"Capreolus capreolus","307019.334555","6801091.63565","2021","9","4"
"Meles meles","333889.339","6798089.266","2021","7","3"
"Sus scrofa","337337.084","6796715.132","2021","10","3"
"Sus scrofa","334384.427058","6797610.46571","2021","10","3"
"Meles meles","345970.586222","6788129.36814","2021","7","3"
"Sus scrofa","357137.523581","6793143.38547","2021","10","3"
"Capreolus capreolus","348531.622838","6791123.97233","2021","9","4"
"Meles meles","348982.658175","6790500.62902","2021","7","3"
"Meles meles","358459.522851","6793013.11492","2021","7","3"
"Capreolus capreolus","349970.448135","6791824.07818","2021","9","4"
"Sus scrofa","350439.5243","6778770.9566","2021","10","3"
"Meles meles","350283.49066","6777586.06256","2021","7","3"
"Meles meles","349507.79001","6762389.5485","2021","7","3"
"Sus scrofa","378631.281111","6784047.59072","2021","10","3"
"Sus scrofa","398270.749828","6783841.83764","2021","10","3"
"Meles meles","359657.883927","6789255.23623","2021","7","3"
"Meles meles","375862.926623","6785293.55808","2021","7","3"
"Capreolus capreolus","368640.07977","6787364.57423","2021","9","4"
"Capreolus capreolus","377168.172","6809551.839","2021","9","4"
"Sus scrofa","388788.536167","6812360.88017","2021","10","3"
"Capreolus capreolus","381261.265457","6818808.29753","2021","9","4"
"Capreolus capreolus","381166.883313","6819850.37674","2021","9","4"
"Meles meles","381046.875742","6822414.52336","2021","7","3"
"Meles meles","369830.536978","6802960.94037","2021","7","3"
"Capreolus capreolus","358925.023374","6794726.9743","2021","9","4"
"Meles meles","361431.450149","6796493.94179","2021","7","3"
"Meles meles","381104.949","6821940.73","2021","7","3"
"Meles meles","380406.650451","6824531.2951","2021","7","3"
"Meles meles","326192.328","6801278.843","2021","7","3"
"Sus scrofa","336011.176","6784416.884","2021","10","3"
"Capreolus capreolus","327271.6637","6799638.5638","2021","9","4"
"Sus scrofa","331726.972745","6798908.1464","2021","10","3"
"Sus scrofa","331726.972745","6798908.1464","2021","10","3"
"Sus scrofa","331726.972745","6798908.1464","2021","10","3"
"Sus scrofa","331726.972745","6798908.1464","2021","10","3"
"Sus scrofa","323075.37281","6802073.84248","2021","10","3"
"Sus scrofa","340791.797039","6795355.73992","2021","10","3"
"Sus scrofa","351350.843746","6792607.44013","2021","10","3"
"Sus scrofa","349709.848335","6764737.7225","2021","10","3"
"Meles meles","361793.53171","6788921.13072","2021","7","3"
"Meles meles","384032.806673","6783219.1271","2021","7","3"
"Capreolus capreolus","361793.53171","6788921.13072","2021","9","4"
"Meles meles","369937.675819","6787178.00339","2021","7","3"
"Sus scrofa","369542.868952","6802881.95484","2021","10","3"
"Capreolus capreolus","381578.330823","6814530.25144","2021","9","4"
"Meles meles","381319.360663","6815393.80363","2021","7","3"
"Meles meles","376715.451935","6808893.51864","2021","7","3"
"Meles meles","381277.908057","6812040.55333","2021","7","3"
"Capreolus capreolus","371424.886311","6803648.73825","2021","9","4"
"Meles meles","381087.738788","6820395.8562","2021","7","3"
"Meles meles","381214.515675","6819154.29603","2021","7","3"
"Meles meles","380653.821","6811392.244","2021","7","3"
"Capreolus capreolus","366470.276","6801175.255","2021","9","4"
"Meles meles","389039.468302","6812318.56807","2021","7","3"
"Meles meles","339931.84008","6785033.20585","2021","7","3"
"Sus scrofa","330207.680032","6798994.54324","2021","10","3"
"Meles meles","325000.038703","6781495.57004","2021","7","3"
"Meles meles","336891.912955","6784557.30515","2021","7","3"
"Meles meles","322579.25384","6802298.62808","2021","7","3"
"Capreolus capreolus","329672.585","6782348.939","2021","9","4"
"Capreolus capreolus","357802.807887","6793281.21369","2021","9","4"
"Meles meles","357264.145688","6788079.04689","2021","7","3"
"Capreolus capreolus","357523.048634","6788230.37339","2021","9","4"
"Sus scrofa","343296.1362","6786305.11088","2021","10","3"
