"nom_vern","nom_sci","id_obs","date","annee","xcoord","ycoord","source"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/04/22 00:00:00.000",2017,411188.140778366,6697309.79759581,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","12f3be1c49dc6d85c55d3358095148781b0fec1e","2018/05/21 00:00:00.000",2018,403063.42872441,6685640.86418528,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","12f3be1c49dc6d85c55d3358095148781b0fec1e","2018/05/21 00:00:00.000",2018,398376.870137182,6685551.72282626,"LPO anjoux"
"Sanglier","Sus scrofa","286384f85f881aa0e25e36aa8c4d0915a196eda9","2019/07/15 00:00:00.000",2019,344509.140456396,6689200.58763043,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/02/01 00:00:00.000",2018,411932.3009849,6807026.45312872,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2016/02/10 00:00:00.000",2016,422128.880599391,6791522.14411884,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","df54a9ce21fba9c6deb9bd80fdd21dd015156c34","2020/05/20 00:00:00.000",2020,434810.895237176,6723043.7237404,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8d26e59318822c7ca5a98c262bea4f0055e9b0f2","2016/04/02 00:00:00.000",2016,404136.596899089,6678047.08798192,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/09/01 00:00:00.000",2018,405755.123984717,6807474.46312883,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","d77256eaec9259f56ee479a877b4a1847504eac2","2021/05/06 00:00:00.000",2021,477411.193436757,6698340.12064558,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/12/01 00:00:00.000",2018,442303.466985843,6811711.56012872,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","98d11dbd2f7757aa72cd444806ea419a0a060e14","2020/01/11 00:00:00.000",2020,436039.574994017,6708300.26594534,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","5296025ed21557a3af4257b8f47cafcfe0eaab29","2020/04/12 00:00:00.000",2020,466789.44355055,6690063.09948674,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8746b309b6893728c424d2d0648779c35eed37d9","2017/02/26 00:00:00.000",2017,405672.907587701,6708289.18806679,"LPO anjoux"
"Blaireau européen","Meles meles","e4cffa832e6e850eb12c1142f3a6fccd1e09d17c","2015/05/28 00:00:00.000",2015,350740.243779463,6717111.16740707,"LPO anjoux"
"Blaireau européen","Meles meles","e79dd5402c1ffde0be91f164f06a9a2a53012493","2021/05/18 00:00:00.000",2021,455132.247178796,6731909.96507722,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6582acfb73fa725a915018e89300459e750e8277","2016/06/15 00:00:00.000",2016,330938.9037342,6683208.48305965,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","123349c8dbacae2d7503e607385e72f73ccf4042","2018/05/21 00:00:00.000",2018,472285.789677815,6682402.08266106,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","123349c8dbacae2d7503e607385e72f73ccf4042","2018/05/21 00:00:00.000",2018,471703.935434825,6682469.53488591,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","dc27bfda4d07e6c80c8247e7446f71bec5a5dcf3","2017/05/25 00:00:00.000",2017,368220.239560833,6723471.15128456,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","3dfd97934f77b17689d618ae0236b867561ae63e","2018/05/21 00:00:00.000",2018,424453.386719236,6675200.06971958,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","3dfd97934f77b17689d618ae0236b867561ae63e","2018/05/21 00:00:00.000",2018,456460.421207046,6696622.90157142,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2018/11/09 00:00:00.000",2018,435568.104630409,6776112.18364074,"LPO anjoux"
"Blaireau européen","Meles meles","1f0fd8bda172047c52e90082edd045b297dffe6d","2021/11/24 00:00:00.000",2021,405295.607215892,6703855.65670538,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","a5f8d3ce6f97c0cee8572c078b3ba3602dca3ec2","2019/04/15 00:00:00.000",2019,420776.647868265,6707699.61962079,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7e46656b3b6ee3ce71669f9c3de73d0d7dad0a2c","2015/06/12 00:00:00.000",2015,432206.802010741,6778897.05871294,"LPO anjoux"
"Sanglier","Sus scrofa","5da29c2f3ad5e611477bcc4bac5e9622b2c5af8a","2018/10/20 00:00:00.000",2018,320972.664089897,6687664.60794655,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/08/01 00:00:00.000",2018,460728.575986444,6821101.026129,"LPO anjoux"
"Blaireau européen","Meles meles","a5f8d3ce6f97c0cee8572c078b3ba3602dca3ec2","2018/01/28 00:00:00.000",2018,422800.469578776,6692612.01136912,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","98d11dbd2f7757aa72cd444806ea419a0a060e14","2015/01/25 00:00:00.000",2015,471102.192986587,6686420.98391435,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","e79dd5402c1ffde0be91f164f06a9a2a53012493","2021/04/17 00:00:00.000",2021,438508.307707479,6734096.24543212,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","371267994ece34a8354255a5fedf387b6a7d97e0","2020/06/10 00:00:00.000",2020,474763.373417225,6717021.62875385,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2015/01/25 00:00:00.000",2015,435438.512572527,6691256.07179414,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","0036c4c4a4abfd2b1e31dc5282e6765897e4babf","2019/11/19 00:00:00.000",2019,352031.044380748,6707732.50225912,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2015/01/25 00:00:00.000",2015,436113.45198225,6690906.61233376,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","350afd03f474bbd8264d409f70391095e6a1546f","2021/06/26 00:00:00.000",2021,321329.93518247,6685218.6792561,"LPO anjoux"
"Blaireau européen","Meles meles","07bdcabc6458452fe4ccad0eb3528df15a82c6c6","2016/03/17 00:00:00.000",2016,323426.306511757,6682752.84213257,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","1a77db9a18fa1325632b5e1255bbbcf9ea50db23","2016/03/13 00:00:00.000",2016,412511.156127211,6802864.73729626,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8a18848fe8c85c3bcfe7c61271078b80c55f36f8","2014/06/16 00:00:00.000",2014,413363.163384655,6779496.57953507,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8a18848fe8c85c3bcfe7c61271078b80c55f36f8","2016/05/18 00:00:00.000",2016,441562.271334063,6759430.53119961,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","2cc58621b137bc9028eb1d8173ad1c47e6f7da98","2016/06/27 00:00:00.000",2016,373540.21616505,6738086.91381356,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b4c740ebe57a28d0fc84e7e709eb50ba988374b9","2020/07/22 00:00:00.000",2020,431052.958940597,6707570.59553522,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2014/03/26 00:00:00.000",2014,421951.023825039,6729100.47132921,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/11/01 00:00:00.000",2018,424056.847985182,6788076.85512807,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8ea2794d32d61c7485c9da96375d83af1a7a88aa","2018/05/21 00:00:00.000",2018,442764.685136521,6771334.74860334,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8ea2794d32d61c7485c9da96375d83af1a7a88aa","2018/05/21 00:00:00.000",2018,442586.306716615,6772099.9767468,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7788e23d45296d5d8290366bb49ab525f96e8e7a","2021/07/30 00:00:00.000",2021,428451.032383808,6723119.39160779,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7bf1d39cfeea79904b5f002f9b3e81efffa5e91b","2019/04/15 00:00:00.000",2019,423832.103063294,6784774.42773671,"LPO anjoux"
"Sanglier","Sus scrofa","98d11dbd2f7757aa72cd444806ea419a0a060e14","2014/02/23 00:00:00.000",2014,428893.522065764,6699847.05890971,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/07/01 00:00:00.000",2018,422730.949985134,6786106.66412807,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","c208e7883db28024a0733507be6e6e6d9b1d0784","2015/04/20 00:00:00.000",2015,405996.120090509,6708439.26680231,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8d2fdbb0635a10c1380f2cbd29bac2bc05f82fc8","2018/11/10 00:00:00.000",2018,437041.307895757,6699547.75935972,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8def6b459fd1ee11cf8694b5550e28c6bd6f7d73","2021/03/02 00:00:00.000",2021,397751.647057152,6746565.45455049,"LPO anjoux"
"Sanglier","Sus scrofa","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/12/01 00:00:00.000",2018,436931.727985671,6809515.45812867,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","be6158d38e4bbe58f3368aee0693c465b4c6454b","2020/09/16 00:00:00.000",2020,376572.959729365,6677049.81832913,"LPO anjoux"
"Blaireau européen","Meles meles","dc27bfda4d07e6c80c8247e7446f71bec5a5dcf3","2014/03/30 00:00:00.000",2014,374756.057837972,6724957.18272132,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2014/12/23 00:00:00.000",2014,455109.589403088,6820929.98327182,"LPO anjoux"
"Sanglier","Sus scrofa","dd120e850284a8a9f62bd3110e5e5c92e6a26d59","2021/01/09 00:00:00.000",2021,291390.647439138,6714933.50963731,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","30480a40d8d46b380440e3c37d04fe317ac2ef87","2018/11/13 00:00:00.000",2018,435999.681804288,6802229.86787433,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","12f3be1c49dc6d85c55d3358095148781b0fec1e","2020/02/12 00:00:00.000",2020,412324.459009098,6671131.34663159,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2014/02/23 00:00:00.000",2014,429367.803672865,6699912.88980103,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","85648d54b23a31f3146b91d7a5ef1c3545fe91c7","2014/11/23 00:00:00.000",2014,428563.421853596,6697718.25649308,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d4f658b9f5185e93b9269452281b96a8ab6a8530","2021/05/06 00:00:00.000",2021,400493.527866313,6679736.69162373,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","469ae80e0d0084e0fd89c908069e88e0d505fc4b","2018/05/20 00:00:00.000",2018,362657.730318366,6681223.66578844,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6582acfb73fa725a915018e89300459e750e8277","2016/10/14 00:00:00.000",2016,340063.247779118,6722022.11749483,"LPO anjoux"
"Blaireau européen","Meles meles","a036f890eb09796b0ae209fef23fb7e30043c680","2018/01/28 00:00:00.000",2018,302646.797605881,6723114.06314327,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","df54a9ce21fba9c6deb9bd80fdd21dd015156c34","2015/04/05 00:00:00.000",2015,437036.507840358,6721520.84741332,"LPO anjoux"
"Blaireau européen","Meles meles","bd9f456be51a5a38539bf63c400841ab936a7e74","2021/03/01 00:00:00.000",2021,463740.689593101,6689097.76604432,"LPO anjoux"
"Blaireau européen","Meles meles","73acd96cf2eb108885350529a4ce2559a8092694","2020/07/24 00:00:00.000",2020,379149.642035007,6701449.67301076,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7e46656b3b6ee3ce71669f9c3de73d0d7dad0a2c","2018/01/28 00:00:00.000",2018,439626.234563489,6799193.7694025,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8dd1aa0a2555987339631d909f0db36e609e4932","2021/10/24 00:00:00.000",2021,414564.308482546,6739039.22226838,"LPO anjoux"
"Blaireau européen","Meles meles","d9e6dc571df2ffd191921b6e1bc92399d987fa2f","2017/05/17 00:00:00.000",2017,416665.239846582,6774149.18546591,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","02686370149d882efc6054344ab5396441f6288e","2019/04/16 00:00:00.000",2019,482733.617743237,6699807.66833981,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2017/02/20 00:00:00.000",2017,448858.646912762,6693942.23104483,"LPO anjoux"
"Sanglier","Sus scrofa","3a76b9975e9e7ae7dbd472807a0f71ff528489e2","2019/07/14 00:00:00.000",2019,403695.018641142,6822299.8819558,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d4f658b9f5185e93b9269452281b96a8ab6a8530","2020/12/20 00:00:00.000",2020,398352.835528799,6685191.3726463,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7e46656b3b6ee3ce71669f9c3de73d0d7dad0a2c","2017/02/04 00:00:00.000",2017,432316.824322965,6777740.91723167,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","02686370149d882efc6054344ab5396441f6288e","2015/04/25 00:00:00.000",2015,482202.633444587,6699660.10187394,"LPO anjoux"
"Blaireau européen","Meles meles","bb4d3bea41353ad26f867a86597640244c08e978","2016/05/16 00:00:00.000",2016,340025.521613547,6676524.17335004,"LPO anjoux"
"Sanglier","Sus scrofa","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/12/01 00:00:00.000",2018,424647.582985091,6763225.62112739,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2019/09/12 00:00:00.000",2019,448172.475558535,6765973.63241764,"LPO anjoux"
"Blaireau européen","Meles meles","2cc58621b137bc9028eb1d8173ad1c47e6f7da98","2018/05/22 00:00:00.000",2018,346311.366631589,6686118.40785924,"LPO anjoux"
"Blaireau européen","Meles meles","aa220f6a20410cda722cc997b9de891827013a01","2020/11/30 00:00:00.000",2020,354966.344905304,6692743.36457825,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/08/01 00:00:00.000",2018,458783.523986381,6819943.09612898,"LPO anjoux"
"Blaireau européen","Meles meles","8d26e59318822c7ca5a98c262bea4f0055e9b0f2","2014/10/23 00:00:00.000",2014,489940.949852397,6723439.23916659,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/05/28 00:00:00.000",2014,402623.899330861,6721928.87341289,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/04/01 00:00:00.000",2018,422193.866984935,6745457.34412686,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","830ea3f4c310909c26c1c225a10c9a4d95f62b11","2021/09/19 00:00:00.000",2021,440219.961167214,6705361.69475337,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","69137224a7f25ffade26295b53a0bdedd8074d7b","2018/05/22 00:00:00.000",2018,469871.656280916,6687270.61074654,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","85648d54b23a31f3146b91d7a5ef1c3545fe91c7","2015/09/02 00:00:00.000",2015,448045.275532156,6699550.43294249,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/09/01 00:00:00.000",2018,405946.305984721,6807416.6181288,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","a4805d4ddca90ba469c1d2b6fb4d838929fca84a","2014/02/23 00:00:00.000",2014,442752.999321415,6705950.14732254,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7e46656b3b6ee3ce71669f9c3de73d0d7dad0a2c","2020/09/28 00:00:00.000",2020,436814.492479858,6781751.35114613,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8def6b459fd1ee11cf8694b5550e28c6bd6f7d73","2016/03/12 00:00:00.000",2016,396572.895406531,6745258.90981596,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","02686370149d882efc6054344ab5396441f6288e","2015/07/18 00:00:00.000",2015,478557.989967139,6708137.50940348,"LPO anjoux"
"Sanglier","Sus scrofa","f1141027e2a3f57a0faa86ad359231c7fe82dffb","2019/09/15 00:00:00.000",2019,473938.142039991,6716641.98028608,"LPO anjoux"
"Blaireau européen","Meles meles","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/01/01 00:00:00.000",2018,464574.184986566,6823087.24412899,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/10/01 00:00:00.000",2018,426135.901985263,6791477.90012821,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2020/02/05 00:00:00.000",2020,396304.017713052,6690305.55501181,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","371267994ece34a8354255a5fedf387b6a7d97e0","2015/03/16 00:00:00.000",2015,411230.04134293,6716689.30419587,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/08/01 00:00:00.000",2018,428779.768985414,6807258.29012868,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8def6b459fd1ee11cf8694b5550e28c6bd6f7d73","2021/02/08 00:00:00.000",2021,387761.815216658,6740539.87731601,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","bd9f456be51a5a38539bf63c400841ab936a7e74","2021/09/02 00:00:00.000",2021,484682.707902903,6720867.08134851,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/03/01 00:00:00.000",2018,421576.789985056,6776502.95212779,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","bd9f456be51a5a38539bf63c400841ab936a7e74","2020/01/29 00:00:00.000",2020,452404.567558937,6698507.78010165,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","0671831ae41831ea222f04284ec49411cf528195","2014/03/12 00:00:00.000",2014,419982.132661343,6701282.14880303,"LPO anjoux"
"Blaireau européen","Meles meles","6605e1b0c679031c5204d08b90845950d9f6b619","2021/03/19 00:00:00.000",2021,301731.367811694,6722607.05440527,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2018/04/01 00:00:00.000",2018,428708.280985377,6798823.36612848,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","ad23d77eda252242b211217b742c779298241623","2015/06/12 00:00:00.000",2015,435249.299343439,6792272.32895636,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","e79dd5402c1ffde0be91f164f06a9a2a53012493","2016/07/24 00:00:00.000",2016,456619.025783423,6725786.77271626,"LPO anjoux"
"Sanglier","Sus scrofa","12f3be1c49dc6d85c55d3358095148781b0fec1e","2020/02/12 00:00:00.000",2020,412324.459009098,6671131.34663159,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","40dec918ff24a82f83e7890a2bf99ab0d340ae38","2017/05/22 00:00:00.000",2017,389570.04379903,6704905.31439376,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","446691511272946faa2ce0830847e1e70e86c3e0","2019/04/16 00:00:00.000",2019,411512.412327966,6731968.28941642,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/07/31 00:00:00.000",2016,470152.241840965,6684750.87808166,"LPO anjoux"
"Blaireau européen","Meles meles","e79dd5402c1ffde0be91f164f06a9a2a53012493","2018/01/27 00:00:00.000",2018,470128.294138393,6714936.9411983,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/07/31 00:00:00.000",2016,470278.506689971,6684924.30262432,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","4f8b10fa4bd24256e53757867fee003ea64f7d2c","2016/09/04 00:00:00.000",2016,376092.195794905,6685948.12375336,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/07/31 00:00:00.000",2016,470392.914721441,6685043.10599259,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b6ecbae14395b04e57358a2a7047050ebbd5a156","2019/04/15 00:00:00.000",2019,438388.530499704,6730896.98057369,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","4d2fe4346eee3c9d2114f777e7093943c2e042c6","2020/05/20 00:00:00.000",2020,442919.545584769,6762253.97995573,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","945895dd3866cf7bf426ab63e1d4edf8f764a718","2019/04/17 00:00:00.000",2019,407355.672834137,6685876.00131628,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/07/31 00:00:00.000",2016,470365.205959702,6684846.64324314,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","2cc58621b137bc9028eb1d8173ad1c47e6f7da98","2015/05/28 00:00:00.000",2015,396946.310943638,6705363.9062144,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/07/31 00:00:00.000",2016,471862.573542602,6684672.7056722,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","40dec918ff24a82f83e7890a2bf99ab0d340ae38","2017/05/22 00:00:00.000",2017,389264.994294762,6704904.10534145,"LPO anjoux"
